,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
4893620,3635864,HK650750,27/09/2004 11:05,012XX S KEELER AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,TRUE,FALSE,1011,10,24,29,18,1148576,1894154,2004,15/04/2016 08:55,41.86549556,-87.73004746,"(41.865496, -87.730047)"
5178659,4300293,HL611716,14/09/2005 13:20,017XX N DRAKE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1422,14,26,23,18,1152549,1911336,2005,15/04/2016 08:55,41.91256717,-87.71500778,"(41.912567, -87.715008)"
2194012,7346570,HS148594,02/02/2010 19:45,006XX N KEDZIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1313,12,27,23,18,1154929,1903987,2010,04/02/2016 06:33,41.89235343,-87.70646152,"(41.892353, -87.706462)"
5979949,9787054,HX436288,20/09/2014 15:00,045XX S DR MARTIN LUTHER KING JR DR,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,215,2,3,38,18,1179619,1875043,2014,04/02/2016 06:33,41.81239846,-87.61667338,"(41.812398, -87.616673)"
924729,3001476,HJ666259,02/10/2003 00:23,032XX N CICERO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1634,16,30,15,18,1143809,1920927,2003,15/04/2016 08:55,41.93905424,-87.74687562,"(41.939054, -87.746876)"
5701079,5969095,HN762907,16/12/2007 23:48,017XX W GREENLEAF AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2423,24,49,1,18,1163837,1947011,2007,15/04/2016 08:55,42.01023016,-87.67252786,"(42.01023, -87.672528)"
244657,10762783,HZ527294,23/11/2016 21:40,002XX N LA CROSSE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1532,15,28,25,18,1144003,1901147,2016,30/11/2016 15:49,41.88477218,-87.74665987,"(41.884772, -87.74666)"
2140802,7160982,HR570502,04/10/2009 10:35,110XX S WENTWORTH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,513,5,34,49,18,1176901,1831918,2009,04/02/2016 06:33,41.69412015,-87.62793982,"(41.69412, -87.62794)"
3886759,8703614,HV379852,12/07/2012 19:45,022XX S SPRINGFIELD AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,TRUE,FALSE,1013,10,22,30,18,1150738,1888772,2012,04/02/2016 06:33,41.85068474,-87.72225122,"(41.850685, -87.722251)"
5022465,3835057,HL140011,23/01/2005 18:07,004XX N AVERS AVE,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,1122,11,27,23,18,1150644,1902750,2005,15/04/2016 08:55,41.88904381,-87.72223099,"(41.889044, -87.722231)"
3007870,4427391,HL719202,06/11/2005 12:01,030XX W MADISON ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,TRUE,FALSE,1124,11,28,27,18,1156095,1899864,2005,15/04/2016 08:55,41.88101607,-87.70229062,"(41.881016, -87.702291)"
2255689,7319782,HS124416,17/01/2010 10:15,038XX W ROOSEVELT RD,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1133,11,24,29,18,1150815,1894433,2010,04/02/2016 06:33,41.8662177,-87.72182063,"(41.866218, -87.721821)"
4475563,9800988,HX450375,01/10/2014 01:30,018XX S HOMAN AVE,2025,NARCOTICS,POSS: HALLUCINOGENS,STREET,TRUE,FALSE,1021,10,24,29,18,1153986,1891004,2014,04/02/2016 06:33,41.85674556,-87.7102709,"(41.856746, -87.710271)"
2226772,7275537,HR690517,15/12/2009 12:22,048XX N ASHLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,TRUE,FALSE,2032,20,47,3,18,1164777,1932540,2009,04/02/2016 06:33,41.97050136,-87.66948201,"(41.970501, -87.669482)"
3477016,8190773,HT425292,31/07/2011 20:00,079XX S DREXEL AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,624,6,8,44,18,1183608,1852609,2011,04/02/2016 06:33,41.75074535,-87.60274106,"(41.750745, -87.602741)"
6063014,9937954,HY126515,23/01/2015 23:45,066XX S WESTERN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,832,8,15,66,18,1161515,1860636,2015,17/08/2015 15:03,41.77325888,-87.68347829,"(41.773259, -87.683478)"
4089176,8486794,HV163706,18/02/2012 18:55,051XX W CHICAGO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,1531,15,37,25,18,1141741,1904839,2012,04/02/2016 06:33,41.89494561,-87.75487498,"(41.894946, -87.754875)"
5500186,5476972,HN294977,20/04/2007 17:38,056XX W FULTON ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1512,15,29,25,18,1138690,1901450,2007,15/04/2016 08:55,41.88570166,-87.76616292,"(41.885702, -87.766163)"
4349564,9466844,HX119749,18/01/2014 22:17,040XX W WILCOX ST,2024,NARCOTICS,POSS: HEROIN(WHITE),VACANT LOT/LAND,TRUE,FALSE,1115,11,28,26,18,1149482,1899030,2014,04/02/2016 06:33,41.87885835,-87.72659494,"(41.878858, -87.726595)"
1432038,1848304,G678708,11/11/2001 02:10,007XX N CHRISTIANA AV,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,1121,11,,,18,1153859,1905098,2001,17/08/2015 15:03,41.89542351,-87.71036157,"(41.895424, -87.710362)"
1730318,6583607,HP655709,30/10/2008 11:20,052XX W AUGUSTA BLVD,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,1524,15,37,25,18,1141088,1906157,2008,04/02/2016 06:33,41.89857441,-87.7572408,"(41.898574, -87.757241)"
3740738,8431585,HV110226,08/01/2012 20:45,019XX W HUBBARD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1324,12,26,24,18,1163293,1903099,2012,04/02/2016 06:33,41.8897449,-87.67576902,"(41.889745, -87.675769)"
4270081,3132508,HJ800239,05/12/2003 16:30,009XX N LAMON AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,1531,15,37,25,18,1143515,1906015,2003,15/04/2016 08:55,41.89813968,-87.74833002,"(41.89814, -87.74833)"
4430200,9635975,HX287252,02/06/2014 20:00,008XX N LEAMINGTON AVE,2027,NARCOTICS,POSS: CRACK,ABANDONED BUILDING,TRUE,FALSE,1531,15,37,25,18,1141870,1905088,2014,04/02/2016 06:33,41.8956265,-87.75439502,"(41.895627, -87.754395)"
5524876,5265503,HM656359,12/10/2006 16:38,057XX W LE MOYNE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2531,25,29,25,18,1137590,1909391,2006,15/04/2016 08:55,41.90751264,-87.77001094,"(41.907513, -87.770011)"
401093,2158475,HH394202,24/05/2002 16:50,052XX W 64TH ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,TRUE,FALSE,813,8,13,64,18,1142794,1861504,2002,15/04/2016 08:55,41.77600852,-87.75208453,"(41.776009, -87.752085)"
727128,2853066,HJ504850,19/07/2003 12:55,023XX W MONROE ST,2027,NARCOTICS,POSS: CRACK,ALLEY,TRUE,FALSE,1211,12,2,28,18,1160769,1899481,2003,15/04/2016 08:55,41.87986949,-87.6851386,"(41.879869, -87.685139)"
2624629,4075995,HL348558,10/05/2005 22:29,117XX S WALLACE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,524,5,34,53,18,1174405,1827406,2005,15/04/2016 08:55,41.68179425,-87.63721179,"(41.681794, -87.637212)"
5512822,5243661,HM802183,30/12/2006 19:40,030XX W MADISON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1124,11,28,27,18,1156037,1899862,2006,15/04/2016 08:55,41.88101175,-87.70250365,"(41.881012, -87.702504)"
4642055,3176799,HK128783,16/01/2004 13:55,016XX E 53RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2132,2,5,41,18,1188046,1870446,2004,15/04/2016 08:55,41.79958698,-87.58591025,"(41.799587, -87.58591)"
675661,2708147,HJ320144,24/04/2003 11:00,013XX E 64TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,314,3,20,42,18,1186284,1862838,2003,15/04/2016 08:55,41.77875189,-87.59261225,"(41.778752, -87.592612)"
4384127,9540572,HX193757,21/03/2014 17:34,047XX W VAN BUREN ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1131,11,24,25,18,1144876,1897607,2014,04/02/2016 06:33,41.87504157,-87.74354338,"(41.875042, -87.743543)"
5332995,5067202,HM505741,28/07/2006 22:17,018XX W MARQUETTE RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,726,7,15,67,18,1165068,1860246,2006,15/04/2016 08:55,41.77211426,-87.67046481,"(41.772114, -87.670465)"
5761437,5834228,HN617590,28/09/2007 23:15,003XX S CICERO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1131,11,24,25,18,1144454,1897789,2007,15/04/2016 08:55,41.87554895,-87.74508823,"(41.875549, -87.745088)"
5252595,4720037,HM207930,01/03/2006 16:21,059XX S GREEN ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,APARTMENT,TRUE,FALSE,712,7,16,68,18,1171655,1865444,2006,15/04/2016 08:55,41.78623632,-87.64616662,"(41.786236, -87.646167)"
2379090,7542310,HS346446,06/06/2010 23:30,056XX S ELIZABETH ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,713,7,16,67,18,1168952,1867369,2010,04/02/2016 06:33,41.7915776,-87.65602156,"(41.791578, -87.656022)"
1271296,1447219,G162304,21/03/2001 21:15,028XX W ARTHINGTON ST,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,1135,11,,,18,1157802,1895958,2001,17/08/2015 15:03,41.87026301,-87.69612909,"(41.870263, -87.696129)"
5363575,5133870,HM568341,28/08/2006 22:22,056XX N SACRAMENTO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,2011,20,40,2,18,1155345,1937326,2006,15/04/2016 08:55,41.98382971,-87.70403491,"(41.98383, -87.704035)"
2611366,7791485,HS600174,05/11/2010 11:20,070XX S WENTWORTH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,731,7,6,69,18,1176179,1858262,2010,04/02/2016 06:33,41.76642772,-87.62979488,"(41.766428, -87.629795)"
634534,2633937,HJ197741,21/02/2003 22:30,046XX W ADAMS ST,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,1113,11,28,25,18,1145373,1898719,2003,15/04/2016 08:55,41.87808365,-87.74169043,"(41.878084, -87.74169)"
3489821,4885517,HM380487,29/05/2006 14:45,028XX N NORMANDY AVE,2012,NARCOTICS,MANU/DELIVER:COCAINE,SIDEWALK,TRUE,FALSE,2511,25,36,18,18,1131262,1918213,2006,15/04/2016 08:55,41.93183299,-87.79305281,"(41.931833, -87.793053)"
1194743,1531795,G262597,07/05/2001 15:30,003XX E GARFIELD BL,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,234,2,,,18,1179191,1868453,2001,17/08/2015 15:03,41.7943247,-87.61844431,"(41.794325, -87.618444)"
5528778,5274673,HM652336,10/10/2006 17:40,054XX W WALTON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1524,15,37,25,18,1139940,1905802,2006,15/04/2016 08:55,41.89762132,-87.76146609,"(41.897621, -87.761466)"
3831113,5373922,HM754684,03/12/2006 17:10,075XX S STONY ISLAND AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),HOSPITAL BUILDING/GROUNDS,TRUE,FALSE,411,4,8,43,18,1188234,1855158,2006,15/04/2016 08:55,41.757631,-87.58570825,"(41.757631, -87.585708)"
1733732,6590993,HP658753,31/10/2008 18:11,078XX S HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,621,6,17,71,18,1172328,1852866,2008,04/02/2016 06:33,41.75170599,-87.64406865,"(41.751706, -87.644069)"
326275,1960721,HH140271,21/01/2002 20:25,003XX W LOCUST ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,1823,18,,,18,1173602,1906530,2002,15/04/2016 08:55,41.89893673,-87.63780803,"(41.898937, -87.637808)"
4593083,3273851,HK242080,15/03/2004 21:45,119XX S EMERALD AVE,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,524,5,34,53,18,1173468,1825785,2004,15/04/2016 08:55,41.67736669,-87.64068943,"(41.677367, -87.640689)"
5464179,5374405,HM703566,05/11/2006 23:15,054XX W HADDON AVE,2027,NARCOTICS,POSS: CRACK,ALLEY,TRUE,FALSE,1524,15,37,25,18,1139871,1907132,2006,15/04/2016 08:55,41.90127227,-87.76168697,"(41.901272, -87.761687)"
3721455,8370792,HT601368,22/11/2011 21:44,079XX S EUCLID AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,414,4,8,46,18,1190578,1852812,2011,04/02/2016 06:33,41.75113715,-87.5771935,"(41.751137, -87.577193)"
4001971,8832191,HV504511,04/10/2012 17:20,042XX W WEST END AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1114,11,28,26,18,1148137,1900637,2012,04/02/2016 06:33,41.88329412,-87.73149219,"(41.883294, -87.731492)"
1717604,6557785,HP631079,16/10/2008 16:10,013XX N SPAULDING AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1422,14,26,23,18,1154119,1908658,2008,04/02/2016 06:33,41.9051873,-87.70931155,"(41.905187, -87.709312)"
5930817,9699233,HX348970,17/07/2014 15:32,041XX W ROOSEVELT RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,1132,11,24,29,18,1148757,1894380,2014,04/02/2016 06:33,41.86611224,-87.72937716,"(41.866112, -87.729377)"
659555,2681701,HJ283491,06/04/2003 12:37,069XX S CAMPBELL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,832,8,15,66,18,1160909,1858489,2003,15/04/2016 08:55,41.76737975,-87.68575901,"(41.76738, -87.685759)"
5074668,3919125,HL191201,19/02/2005 21:42,011XX N MONTICELLO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1112,11,27,23,18,1151833,1907368,2005,15/04/2016 08:55,41.90169274,-87.71774281,"(41.901693, -87.717743)"
1288787,1773354,G583576,29/09/2001 05:00,058XX S TROY ST,2026,NARCOTICS,POSS: PCP,ALLEY,TRUE,FALSE,824,8,,,18,1156430,1865433,2001,17/08/2015 15:03,41.78652648,-87.70198973,"(41.786526, -87.70199)"
2373273,7533874,HS337478,01/06/2010 16:25,052XX W WASHINGTON BLVD,2027,NARCOTICS,POSS: CRACK,ALLEY,TRUE,FALSE,1522,15,28,25,18,1141499,1900251,2010,04/02/2016 06:33,41.88236005,-87.75587719,"(41.88236, -87.755877)"
1263715,1634978,G397729,08/07/2001 03:21,010XX N CICERO AV,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1531,15,,,18,1144125,1906760,2001,17/08/2015 15:03,41.90017261,-87.74607078,"(41.900173, -87.746071)"
5114544,4019062,HL295907,15/04/2005 00:45,092XX S MANISTEE AVE,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,423,4,7,48,18,1196236,1844447,2005,15/04/2016 08:55,41.72804459,-87.55673679,"(41.728045, -87.556737)"
4758985,3448968,HK496405,15/07/2004 00:15,087XX S EXCHANGE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,423,4,10,46,18,1197280,1847686,2004,15/04/2016 08:55,41.73690676,-87.55280491,"(41.736907, -87.552805)"
5265107,4790351,HM289607,13/04/2006 23:56,012XX S KEDVALE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1011,10,24,29,18,1148912,1894109,2006,15/04/2016 08:55,41.86536559,-87.72881514,"(41.865366, -87.728815)"
2826931,4270361,HL500629,22/07/2005 12:01,033XX N TROY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1733,17,33,21,18,1154794,1921910,2005,15/04/2016 08:55,41.94153835,-87.70647619,"(41.941538, -87.706476)"
4583221,3258761,HK161436,02/02/2004 23:44,073XX S STATE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,TRUE,FALSE,323,7,6,69,18,1177551,1856448,2004,15/04/2016 08:55,41.761419,-87.62482078,"(41.761419, -87.624821)"
1472319,1898056,G736137,08/12/2001 20:20,025XX W VAN BUREN ST,2027,NARCOTICS,POSS: CRACK,CHA PARKING LOT/GROUNDS,TRUE,FALSE,1125,11,,,18,1159628,1898123,2001,17/08/2015 15:03,41.87616659,-87.68936562,"(41.876167, -87.689366)"
4962562,3739844,HK660683,01/10/2004 21:39,088XX S BURLEY AVE,2027,NARCOTICS,POSS: CRACK,RESIDENCE,TRUE,FALSE,424,4,7,46,18,1199205,1846974,2004,15/04/2016 08:55,41.73490486,-87.54577634,"(41.734905, -87.545776)"
2027305,6985767,HR380378,17/06/2009 17:44,104XX S STATE ST,2027,NARCOTICS,POSS: CRACK,RESIDENCE,TRUE,FALSE,512,5,9,49,18,1178095,1835803,2009,04/02/2016 06:33,41.70475422,-87.62345106,"(41.704754, -87.623451)"
5340587,5089445,HM537762,13/08/2006 13:05,008XX E 65TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,312,3,20,42,18,1183143,1862099,2006,15/04/2016 08:55,41.77679767,-87.60415023,"(41.776798, -87.60415)"
2287720,7448868,HS249858,09/04/2010 20:45,079XX S HALSTED ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,621,6,17,71,18,1172345,1852245,2010,04/02/2016 06:33,41.75000151,-87.64402458,"(41.750002, -87.644025)"
360864,2016705,HH206410,24/02/2002 15:30,040XX W LEXINGTON ST,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,1132,11,,,18,1149664,1896474,2002,15/04/2016 08:55,41.87184086,-87.72599307,"(41.871841, -87.725993)"
2070872,7074904,HR482140,13/08/2009 19:57,065XX S HERMITAGE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,725,7,15,67,18,1165796,1861248,2009,04/02/2016 06:33,41.77484845,-87.66776775,"(41.774848, -87.667768)"
3861996,8393595,HT626287,10/12/2011 15:15,049XX W FERDINAND ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,OTHER,TRUE,FALSE,1532,15,28,25,18,1143272,1902877,2011,04/02/2016 06:33,41.88953319,-87.749301,"(41.889533, -87.749301)"
3705812,8343394,HT577375,06/11/2011 12:15,063XX S MAPLEWOOD AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,825,8,15,66,18,1160464,1862487,2011,04/02/2016 06:33,41.77836001,-87.68728005,"(41.77836, -87.68728)"
2699381,7955365,HT187252,03/03/2011 19:10,059XX S ROCKWELL ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,824,8,16,66,18,1160055,1865245,2011,04/02/2016 06:33,41.78593677,-87.68870367,"(41.785937, -87.688704)"
2005736,3160838,HK103566,02/01/2004 19:45,013XX W WASHBURNE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1231,12,2,28,18,1167562,1894512,2004,15/04/2016 08:55,41.86609067,-87.66033874,"(41.866091, -87.660339)"
2961803,1459363,G176270,28/03/2001 14:15,051XX W FERDINAND ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1532,15,,,18,1141919,1902828,2001,17/08/2015 15:03,41.88942389,-87.75427107,"(41.889424, -87.754271)"
3362081,6494118,HP566941,12/09/2008 04:00,119XX S LOWE AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,524,5,34,53,18,1174125,1825802,2008,04/02/2016 06:33,41.67739882,-87.63828411,"(41.677399, -87.638284)"
2030929,3102795,HJ815693,13/12/2003 15:30,063XX S MARSHFIELD AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,TRUE,FALSE,725,7,15,67,18,1166413,1862667,2003,15/04/2016 08:55,41.77872924,-87.66546551,"(41.778729, -87.665466)"
6071917,9954584,HY143044,07/02/2015 11:38,056XX N SHERIDAN RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2022,20,48,77,18,1168616,1937661,2015,17/08/2015 15:03,41.98447103,-87.65521674,"(41.984471, -87.655217)"
609561,2588819,HJ171340,07/02/2003 22:10,039XX S WENTWORTH AVE,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,925,9,3,37,18,1175580,1879076,2003,15/04/2016 08:55,41.82355685,-87.63136746,"(41.823557, -87.631367)"
6242107,2387146,HH684696,01/10/2002 11:48,066XX S OAKLEY AVE,2094,NARCOTICS,ATTEMPT POSSESSION CANNABIS,STREET,TRUE,FALSE,832,8,15,66,18,1162215,1860620,2002,15/04/2016 08:55,41.77320043,-87.68091269,"(41.7732, -87.680913)"
1487726,1911696,G764961,22/12/2001 22:38,019XX W WASHINGTON BL,2027,NARCOTICS,POSS: CRACK,CHA HALLWAY/STAIRWELL/ELEVATOR,TRUE,FALSE,1333,12,,,18,1163486,1900744,2001,17/08/2015 15:03,41.88327853,-87.67512658,"(41.883279, -87.675127)"
3674023,8564548,HV239490,12/04/2012 19:50,007XX N CENTRAL PARK AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1112,11,27,23,18,1152247,1904796,2012,04/02/2016 06:33,41.89462676,-87.71629007,"(41.894627, -87.71629)"
1603199,2672365,HJ248140,19/03/2003 14:55,043XX W VAN BUREN ST,2024,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,TRUE,FALSE,1131,11,24,26,18,1147578,1897671,2003,15/04/2016 08:55,41.87516582,-87.73362099,"(41.875166, -87.733621)"
3490237,6739789,HR153243,04/02/2009 10:05,068XX S NORMAL BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,722,7,6,68,18,1174130,1859520,2009,04/02/2016 06:33,41.76992556,-87.63726788,"(41.769926, -87.637268)"
4899301,3643984,HK688641,15/10/2004 15:00,052XX S MARSHFIELD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,932,9,16,61,18,1166230,1869994,2004,15/04/2016 08:55,41.79883933,-87.66592789,"(41.798839, -87.665928)"
5844017,8931035,HV602296,14/12/2012 14:03,044XX S NORMAL AVE,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,925,9,11,61,18,1173703,1875337,2012,04/02/2016 06:33,41.81333856,-87.63836439,"(41.813339, -87.638364)"
5892390,9059455,HW204384,23/03/2013 21:31,001XX S PARKSIDE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1513,15,29,25,18,1138635,1898841,2013,04/02/2016 06:33,41.87854322,-87.76642818,"(41.878543, -87.766428)"
858918,2912069,HJ571206,18/08/2003 19:25,027XX W POTOMAC AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1423,14,26,24,18,1157981,1908533,2003,15/04/2016 08:55,41.90476632,-87.69512856,"(41.904766, -87.695129)"
509604,2441330,HH748672,30/10/2002 18:52,035XX W LAWRENCE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1723,17,33,14,18,1152037,1931668,2002,15/04/2016 08:55,41.96836987,-87.71635113,"(41.96837, -87.716351)"
4325713,9407869,HW551174,28/11/2013 12:39,036XX E 98TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,432,4,10,52,18,1202268,1840753,2013,04/02/2016 06:33,41.71775652,-87.53476653,"(41.717757, -87.534767)"
4365677,3135090,HJ735172,03/11/2003 01:09,046XX S FEDERAL ST,2023,NARCOTICS,POSS: HEROIN(BRN/TAN),STREET,TRUE,FALSE,221,2,3,38,18,1176480,1874194,2003,15/04/2016 08:55,41.81013999,-87.62821268,"(41.81014, -87.628213)"
1778449,6521833,HP593179,25/09/2008 19:20,028XX W WILCOX ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,1124,11,2,27,18,1157423,1899227,2008,04/02/2016 06:33,41.87924118,-87.69743161,"(41.879241, -87.697432)"
5751698,5812295,HN622879,01/10/2007 17:45,026XX E 130TH ST,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,433,4,10,55,18,1195878,1819357,2007,15/04/2016 08:55,41.65920389,-87.55887455,"(41.659204, -87.558875)"
1504677,2575433,HJ153634,29/01/2003 14:45,081XX S EMERALD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,622,6,21,71,18,1172723,1850719,2003,15/04/2016 08:55,41.74580565,-87.64268431,"(41.745806, -87.642684)"
2157638,7185218,HR597142,19/10/2009 21:40,009XX W BELMONT AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1932,19,44,6,18,1169564,1921440,2009,04/02/2016 06:33,41.93993943,-87.65220438,"(41.939939, -87.652204)"
5930154,9149647,HW269123,10/05/2013 19:06,052XX W FULTON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,TRUE,FALSE,1523,15,28,25,18,1141179,1901435,2013,04/02/2016 06:33,41.88561499,-87.75702305,"(41.885615, -87.757023)"
4342347,9451131,HX104527,05/01/2014 16:30,006XX N HOMAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1121,11,27,23,18,1153595,1904156,2014,04/02/2016 06:33,41.89284383,-87.71135627,"(41.892844, -87.711356)"
679734,2714102,HJ309931,19/04/2003 09:40,042XX W CARROLL AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,TRUE,FALSE,1114,11,28,26,18,1148098,1901962,2003,15/04/2016 08:55,41.88693082,-87.73160128,"(41.886931, -87.731601)"
